"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"836","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-18 10:04:21","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"837","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 10:04:01","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"838","RT @iDropNews: Follow the link and enter to win another FREE 64GB iPhone SE from @iDropNews (ARV: $399)  ","2020-12-18 09:57:26","TRUE","1979","0","2","Apple iPhone","Los Angeles","USA",TRUE
"839","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-18 09:52:41","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"840","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 09:42:57","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"841","RT @iDropNews: Follow the link and enter to win another FREE 64GB iPhone SE from @iDropNews (ARV: $399)  ","2020-12-18 09:21:28","TRUE","1979","0","2","Apple iPhone","Los Angeles","USA",TRUE
"842","RT @iDropNews: Follow the link and enter to win another FREE 64GB iPhone SE from @iDropNews (ARV: $399)  ","2020-12-18 08:56:06","TRUE","1979","0","2","Apple iPhone","Los Angeles","USA",TRUE
"843","Throwing an iphone 4 in the blender to make apple juice","2020-12-18 08:37:37","FALSE","0","2","0","Apple iPhone","Los Angeles","USA",FALSE
"844","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 08:10:34","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"845","RT @WondermentApps: Amazon is bringing its AWS cloud to macOS, allowing developers create apps for Apple devices. ","2020-12-18 07:49:03","TRUE","20","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"846","RT @WondermentApps: Amazon is bringing its AWS cloud to macOS, allowing developers create apps for Apple devices. ","2020-12-18 07:41:20","TRUE","20","0","-1","Apple iPhone","Los Angeles","USA",TRUE
"847","RT @WondermentApps: Amazon is bringing its AWS cloud to macOS, allowing developers create apps for Apple devices. ","2020-12-18 07:41:20","TRUE","20","0","-1","Apple iPhone","Los Angeles","USA",TRUE
"848","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 07:40:27","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"849","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 07:40:27","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"850","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 07:40:17","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"851","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 07:35:04","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"852","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-18 07:34:30","FALSE","4","1","0","Apple iPhone","Los Angeles","USA",TRUE
"853","RT @WondermentApps: Amazon is bringing its AWS cloud to macOS, allowing developers create apps for Apple devices. ","2020-12-18 07:28:07","TRUE","20","0","-1","Apple iPhone","Los Angeles","USA",TRUE
"854","RT @WondermentApps: Amazon is bringing its AWS cloud to macOS, allowing developers create apps for Apple devices. ","2020-12-18 07:27:40","TRUE","20","0","-1","Apple iPhone","Los Angeles","USA",TRUE
"855","RT @WondermentApps: Amazon is bringing its AWS cloud to macOS, allowing developers create apps for Apple devices. ","2020-12-18 07:26:21","TRUE","20","0","-1","Apple iPhone","Los Angeles","USA",TRUE
"856","I have an the newest iPhone and when i plug it into charge if i lay it on body camera side down i get tiny electric ","2020-12-18 07:17:57","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"857","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 07:05:57","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"858","@Apple...Hey! Just wanted to make sure you saw this video that my friend Shana shot of legendary singer Howard Hewe ","2020-12-18 07:05:22","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"859","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 06:58:10","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"860","@haramcart Cant wait until apple removed the speakers from the next iPhone model and you can only listen to stuff ","2020-12-18 06:03:44","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"861","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 06:00:30","TRUE","9","0","0","Apple iPhone","Los Angeles","USA",TRUE
"862","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-18 05:20:45","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"863","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 05:19:14","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"864","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 05:17:49","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"865","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 05:16:16","TRUE","9","0","0","Apple iPhone","Los Angeles","USA",TRUE
"866","RT @tldtoday: kinda weird but I'm on that minimal apple life. Definitely don't need the top of the line stuff to make things.

iPhone 12 mi","2020-12-18 05:05:47","TRUE","33","0","0","Apple iPhone","Los Angeles","USA",TRUE
"867","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 04:58:14","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"868","Why does @Apple not have a batch delete option for contacts within the iPhone?","2020-12-18 04:43:53","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"869","RT @tldtoday: kinda weird but I'm on that minimal apple life. Definitely don't need the top of the line stuff to make things.

iPhone 12 mi","2020-12-18 04:19:19","TRUE","33","0","0","Apple iPhone","Los Angeles","USA",TRUE
"870","RT @tldtoday: kinda weird but I'm on that minimal apple life. Definitely don't need the top of the line stuff to make things.

iPhone 12 mi","2020-12-18 04:17:41","TRUE","33","0","0","Apple iPhone","Los Angeles","USA",TRUE
"871","RT @GerberKawasaki: When I first bought Apple stock. No one had any idea Steve Jobs would invent the IPhone. Imagine what Elon can do that","2020-12-18 04:14:36","TRUE","178","0","0","Apple iPhone","Los Angeles","USA",TRUE
"872","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 04:09:57","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"873","RT @tldtoday: kinda weird but I'm on that minimal apple life. Definitely don't need the top of the line stuff to make things.

iPhone 12 mi","2020-12-18 04:07:53","TRUE","33","0","0","Apple iPhone","Los Angeles","USA",TRUE
"874","@CapitalTj @tim_cook You paid $1,000 for your iPhone knowing that Apple charges 30%? You do not sound like a true iPhone user.","2020-12-18 03:25:44","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"875","RT @iDropNews: Follow the link and enter to win another FREE 64GB iPhone SE from @iDropNews (ARV: $399)  ","2020-12-18 03:12:02","TRUE","1979","0","2","Apple iPhone","Los Angeles","USA",TRUE
"876","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-18 03:09:19","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"877","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 03:08:11","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"878","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 03:06:47","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"879","@Apple @AppleSupport bought the iPhone 12pro. Battery sucks. Contacted support &amp; was told to call multiple s. Cust ","2020-12-18 02:54:39","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"880","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:53:17","TRUE","6","0","0","Apple iPhone","Los Angeles","USA",TRUE
"881","@Apple @AppleSupport bought a new iPhone 12 pro last week. Battery drains constantly. Requires multiple charges dai ","2020-12-18 02:50:27","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"882","I pulled out an iPhone 6s for some casual usage around the house and it runs the latest iOS like a champ.

The comm ","2020-12-18 02:45:11","FALSE","0","0","2","Apple iPhone","Los Angeles","USA",FALSE
"883","RT @tldtoday: kinda weird but I'm on that minimal apple life. Definitely don't need the top of the line stuff to make things.

iPhone 12 mi","2020-12-18 02:38:28","TRUE","33","0","0","Apple iPhone","Los Angeles","USA",TRUE
"884","@waltmossberg @Apple @Facebook Sitting at my desk in front of my 15""MBP, iPad Pro, iPhone 12 mini, listening to Pod ","2020-12-18 02:33:04","FALSE","0","14","0","Apple iPhone","Los Angeles","USA",FALSE
"885","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:54","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"886","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:52","TRUE","6","0","0","Apple iPhone","Los Angeles","USA",TRUE
"887","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:49","TRUE","9","0","0","Apple iPhone","Los Angeles","USA",TRUE
"888","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:46","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"889","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:20","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"890","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:19","TRUE","6","0","0","Apple iPhone","Los Angeles","USA",TRUE
"891","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:16","TRUE","9","0","0","Apple iPhone","Los Angeles","USA",TRUE
"892","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:17:14","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"893","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:16:36","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"894","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:16:34","TRUE","6","0","0","Apple iPhone","Los Angeles","USA",TRUE
"895","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:16:31","TRUE","9","0","0","Apple iPhone","Los Angeles","USA",TRUE
"896","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:16:29","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"897","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:14:18","TRUE","9","0","0","Apple iPhone","Los Angeles","USA",TRUE
"898","I got an iPhone so I can please my iPhone friends. The more I use it, the more it makes me realize why I hate Apple ","2020-12-18 02:14:09","FALSE","0","1","-1","Apple iPhone","Los Angeles","USA",FALSE
"899","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:13:24","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"900","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:13:03","TRUE","6","0","0","Apple iPhone","Los Angeles","USA",TRUE
"901","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:12:27","TRUE","9","0","0","Apple iPhone","Los Angeles","USA",TRUE
"902","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:12:11","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"903","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:10:57","TRUE","6","0","0","Apple iPhone","Los Angeles","USA",TRUE
"904","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:06:51","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"905","Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:06:47","FALSE","7","6","0","Apple iPhone","Los Angeles","USA",FALSE
"906","Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:06:42","FALSE","6","5","0","Apple iPhone","Los Angeles","USA",TRUE
"907","Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:06:37","FALSE","9","6","0","Apple iPhone","Los Angeles","USA",TRUE
"908","Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-18 02:06:32","FALSE","5","5","0","Apple iPhone","Los Angeles","USA",TRUE
"909","RT @tldtoday: kinda weird but I'm on that minimal apple life. Definitely don't need the top of the line stuff to make things.

iPhone 12 mi","2020-12-18 01:46:16","TRUE","33","0","0","Apple iPhone","Los Angeles","USA",TRUE
"910","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 01:39:48","TRUE","12","0","0","Apple iPhone","Los Angeles","USA",TRUE
"911","RT @tldtoday: kinda weird but I'm on that minimal apple life. Definitely don't need the top of the line stuff to make things.

iPhone 12 mi","2020-12-18 01:14:44","TRUE","33","0","0","Apple iPhone","Los Angeles","USA",TRUE
"912","RT @saurik: Cydia just joined the legal battle against Apple: ""A new lawsuit brought by one of Apple's oldest foes seeks to force the iPhon","2020-12-18 00:49:09","TRUE","665","0","0","Apple iPhone","Los Angeles","USA",TRUE
"913","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 00:36:14","TRUE","12","0","0","Apple iPhone","Los Angeles","USA",TRUE
"914","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 00:36:14","TRUE","12","0","0","Apple iPhone","Los Angeles","USA",TRUE
"915","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-18 00:31:45","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"916","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 00:31:13","TRUE","12","0","0","Apple iPhone","Los Angeles","USA",TRUE
"917","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-18 00:30:43","TRUE","12","0","0","Apple iPhone","Los Angeles","USA",TRUE
